brickstream,0.0,0.0,1.0
bridgevine,0.0,0.0,1.0
bright,0.0,0.0,1.0
brightcomputing,0.0,0.0,1.0
brightedge,0.0,0.0,1.0
brighter,0.0,0.0,1.0
brightpearl,0.0,0.0,1.0
brightroll,0.0,0.0,1.0
brightscope,0.0,0.0,1.0
brighttag,0.0,0.0,1.0
brightwhistle,0.0,0.0,1.0
bromium,0.0,0.0,1.0
buddytv,0.0,0.0,1.0
bumptechnologies,0.0,0.0,1.0
bunchball,0.0,0.0,1.0
bungeelabs,0.0,0.0,1.0
businessinsider,0.0,1.0,0.0
buyvip,0.0,1.0,0.0
buywithme,0.0,0.0,1.0
buzzfeed,0.0,0.0,1.0
bvinetworks,0.0,0.0,1.0
byallaccounts,0.0,0.0,1.0
c2fo,0.0,0.0,1.0
c3nano,0.0,0.0,1.0
cafemom,0.0,1.0,0.0
calsys,0.0,0.0,1.0
capriza,0.0,0.0,1.0
capthat,0.0,1.0,0.0
captricity,0.0,0.0,1.0
cardiofocus,0.0,0.0,1.0
cardiox,0.0,0.0,1.0
cardlytics,0.0,0.0,1.0
carticeptmedical,0.0,0.0,1.0
cash4gold,0.0,0.0,1.0
cashstar,0.0,0.0,1.0
catavolt,0.0,0.0,1.0
causata,0.0,0.0,1.0
causes,1.0,0.0,0.0
cawi,0.0,0.0,1.0
cebix,0.0,0.0,1.0
cellscape,0.0,0.0,1.0
centrify,0.0,1.0,0.0
cequr,0.0,1.0,0.0
ceregene,0.0,0.0,1.0
cernostics,0.0,0.0,1.0
certivox,0.0,0.0,1.0
cfares,0.0,0.0,1.0
chacha,0.0,0.0,1.0
chango,0.0,1.0,0.0
channelinsight,0.0,0.0,1.0
channeliq,0.0,0.0,1.0
chargebee,0.0,0.0,1.0
charlesschwab,0.0,0.0,1.0
chartbeat,0.0,0.0,1.0
chartboost,0.0,0.0,1.0
checkpointsurgical,0.0,0.0,1.0
chipin,0.0,0.0,1.0
chooseenergy,0.0,0.0,1.0
chunyu,0.0,0.0,1.0
ciannamedical,0.0,0.0,1.0
cicayda,0.0,0.0,1.0
ciespace,0.0,1.0,0.0
cinchcast,0.0,0.0,1.0
cirba,0.0,0.0,1.0
circle,0.0,0.0,1.0
circleup,0.0,0.0,1.0
circulite,0.0,1.0,0.0
classpass,0.0,0.0,1.0
clearslide,0.0,0.0,1.0
clearstorydata,0.0,0.0,1.0
clevelandheartlab,0.0,0.0,1.0
clever,0.0,0.0,1.0
clickatell,0.0,0.0,1.0
clicker,0.0,0.0,1.0
clickfox,0.0,0.0,1.0
clickfuel,0.0,0.0,1.0
clicksquared,0.0,0.0,1.0
clinicient,0.0,0.0,1.0
clinverse,0.0,0.0,1.0
cloudbees,0.0,0.0,1.0
cloudcrowd,0.0,1.0,0.0
cloudcruiser,0.0,0.0,1.0
cloudflare,0.0,0.0,1.0
cloudian,0.0,0.0,1.0
cloudmade,0.0,0.0,1.0
cloudon,0.0,0.0,1.0
cloudphysics,0.0,0.0,1.0
cloudscaling,0.0,0.0,1.0
cloudshare,0.0,0.0,1.0
cloudsherpas,0.0,0.0,1.0
cloudswitch,0.0,0.0,1.0
cloudvelocity,0.0,0.0,1.0
clustrix,0.0,0.0,1.0
clypd,0.0,0.0,1.0
coalfire,0.0,0.0,1.0
codecademy,0.0,0.0,1.0
coderyte,0.0,0.0,1.0
cognitivematch,0.0,0.0,1.0
cohodata,0.0,0.0,1.0
collectivehealth,0.0,0.0,1.0
colorescience,0.0,0.0,1.0
colorlabs,0.0,0.0,1.0
cometsolutions,0.0,0.0,1.0
commonfloor,0.0,0.0,1.0
comprehend,0.0,0.0,1.0
conductor,0.0,0.0,1.0
conduitlabs,0.0,0.0,1.0
confidela,0.0,0.0,1.0
conjugon,0.0,0.0,1.0
connectandsell,0.0,0.0,1.0
connectedu,0.0,0.0,1.0
connotate,0.0,0.0,1.0
consensuspoint,0.0,0.0,1.0
contextream,0.0,0.0,1.0
contextrelevant,0.0,0.0,1.0
contextweb,0.0,0.0,1.0
controlscan,0.0,0.0,1.0
convercent,0.0,0.0,1.0
conviva,0.0,0.0,1.0
coolerado,0.0,0.0,1.0
cooliris,0.0,0.0,1.0
coolitsystems,0.0,0.0,1.0
coolplanetbiofuels,0.0,0.0,1.0
coraid,0.0,0.0,1.0
coretrace,0.0,0.0,1.0
cornova,0.0,0.0,1.0
correx,0.0,0.0,1.0
corventis,0.0,0.0,1.0
coskata,0.0,0.0,1.0
cotap,0.0,0.0,1.0
coub,0.0,1.0,0.0
covestor,0.0,0.0,1.0
creditbenchmark,0.0,0.0,1.0
creditkarma,0.0,0.0,1.0
creditsesame,0.0,0.0,1.0
credorax,0.0,0.0,1.0
crimereports,0.0,0.0,1.0
crimsonhexagon,0.0,0.0,1.0
crispmedia,0.0,0.0,1.0
criteo,0.0,0.0,1.0
crittercism,0.0,0.0,1.0
crossloop,0.0,0.0,1.0
crowdcube,0.0,0.0,1.0
crowdflower,0.0,0.0,1.0
crowdpark,0.0,0.0,1.0
crowdtap,0.0,0.0,1.0
crowdtwist,0.0,0.0,1.0
crownbioscience,0.0,0.0,1.0
csamedical,0.0,0.0,1.0
cubictelecom,0.0,0.0,1.0
cumulusnetworks,0.0,0.0,1.0
currencycloud,0.0,0.0,1.0
custommade,0.0,0.0,1.0
cvidya,0.0,1.0,0.0
cybercity3d,0.0,0.0,1.0
cyberheart,0.0,1.0,0.0
cyberrain,0.0,0.0,1.0
cylance,0.0,0.0,1.0
cyphort,0.0,0.0,1.0
cytodyn,0.0,0.0,1.0
d2s,0.0,0.0,1.0
dachisgroup,0.0,0.0,1.0
dailymotion,0.0,1.0,0.0
dailysecret,0.0,0.0,1.0
dancejam,0.0,0.0,1.0
daojia,0.0,0.0,1.0
datadog,0.0,0.0,1.0
datagravity,0.0,0.0,1.0
dataguise,0.0,0.0,1.0
datallegro,0.0,0.0,1.0
datalogix,0.0,0.0,1.0
datameer,0.0,0.0,1.0
datapop,0.0,0.0,1.0
datasift,0.0,0.0,1.0
datasphere,0.0,0.0,1.0
datorama,0.0,0.0,1.0
dayima,0.0,0.0,1.0
daylife,0.0,0.0,1.0
dealsandyou,0.0,0.0,1.0
decide,0.0,0.0,1.0
decisyon,0.0,0.0,1.0
deliveroo,0.0,0.0,1.0
delphix,0.0,0.0,1.0
desihits,0.0,0.0,1.0
desktone,0.0,0.0,1.0
deviantart,0.0,0.0,1.0
dewmobile,0.0,0.0,1.0
dhgate,0.0,0.0,1.0
diagnosoft,0.0,1.0,0.0
digabit,0.0,0.0,1.0
digg,0.0,0.0,1.0
digitalbridgecommunications,0.0,0.0,1.0
digitalchocolate,0.0,0.0,1.0
dimdim,0.0,0.0,1.0
discoverybaygames,0.0,0.0,1.0
disqus,0.0,0.0,1.0
distilnetworks,0.0,0.0,1.0
divante,0.0,0.0,1.0
divergence,1.0,0.0,0.0
divide,0.0,0.0,1.0
dizzywood,0.0,0.0,1.0
dnanexus,0.0,0.0,1.0
docplanner,0.0,0.0,1.0
docstoc,0.0,0.0,1.0
docutap,0.0,0.0,1.0
dogvacay,0.0,0.0,1.0
domainsurgical,0.0,0.0,1.0
doordash,0.0,0.0,1.0
dotblu,0.0,0.0,1.0
dotcloud,0.0,0.0,1.0
doubleverify,0.0,0.0,1.0
doximity,0.0,0.0,1.0
doxo,0.0,0.0,1.0
dramafever,0.0,0.0,1.0
drawbridge,0.0,0.0,1.0
dreamlines,0.0,0.0,1.0
drivecam,0.0,0.0,1.0
driverside,0.0,0.0,1.0
drobo,0.0,0.0,1.0
duedil,0.0,0.0,1.0
duolingo,0.0,0.0,1.0
duosecurity,0.0,0.0,1.0
dwolla,0.0,0.0,1.0
dxterity,0.0,0.0,1.0
dynamicsignal,0.0,0.0,1.0
e4health,0.0,0.0,1.0
earlysense,0.0,0.0,1.0
easytaxi,0.0,0.0,1.0
eatclub,0.0,0.0,1.0
ebureau,0.0,0.0,1.0
ebyline,0.0,0.0,1.0
echonest,0.0,0.0,1.0
ecobee,0.0,0.0,1.0
ecofactor,0.0,0.0,1.0
ecomotors,0.0,0.0,1.0
edeniq,0.0,0.0,1.0
edgaronline,0.0,0.0,1.0
edgeware,0.0,0.0,1.0
edmodo,0.0,0.0,1.0
eightfoldlogic,0.0,1.0,0.0
ektron,0.0,0.0,1.0
elacarte,0.0,0.0,1.0
elastra,0.0,0.0,1.0
elementaltechnologies,0.0,0.0,1.0
elenza,0.0,0.0,1.0
elonics,0.0,0.0,1.0
embotics,0.0,0.0,1.0
emeraldtherapeutics,0.0,0.0,1.0
emeter,0.0,0.0,1.0
eminor,0.0,1.0,0.0
emsense,0.0,0.0,1.0
enclarity,0.0,0.0,1.0
endocyte,0.0,0.0,1.0
endplay,0.0,0.0,1.0
enecsys,0.0,0.0,1.0
energyhub,0.0,0.0,1.0
enervault,0.0,0.0,1.0
enevo,0.0,0.0,1.0
enforta,0.0,0.0,1.0
engineyard,0.0,0.0,1.0
englishcentral,0.0,0.0,1.0
engrade,0.0,0.0,1.0
enterprisedb,0.0,1.0,0.0
enverv,0.0,0.0,1.0
envista,0.0,1.0,0.0
eosenergystorage,0.0,0.0,1.0
epacube,0.0,0.0,1.0
epicsciences,0.0,0.0,1.0
equitylock,0.0,0.0,1.0
esentire,0.0,0.0,1.0
eshares,0.0,0.0,1.0
esosolutions,0.0,0.0,1.0
estech,0.0,0.0,1.0
etouches,0.0,0.0,1.0
etsy,0.0,0.0,1.0
euclid,0.0,0.0,1.0
evariant,0.0,0.0,1.0
evertrue,0.0,0.0,1.0
everyscape,0.0,0.0,1.0
everythingme,0.0,0.0,1.0
evolvondemand,0.0,0.0,1.0
exelate,0.0,0.0,1.0
exit41,0.0,0.0,1.0
experienceproject,0.0,0.0,1.0
explorys,0.0,0.0,1.0
eyeem,0.0,0.0,1.0
eyefi,0.0,0.0,1.0
eyeka,0.0,0.0,1.0
ezcater,0.0,0.0,1.0
familylink,0.0,0.0,1.0
fancy,1.0,0.0,0.0
fanduel,0.0,0.0,1.0
fanzter,0.0,0.0,1.0
farmlink,0.0,0.0,1.0
fasttac,0.0,0.0,1.0
fatetherapeutics,0.0,0.0,1.0
feex,0.0,0.0,1.0
fiksu,0.0,0.0,1.0
finestrella,0.0,0.0,1.0
fireblade,0.0,0.0,1.0
firehost,0.0,0.0,1.0
firespotterlabs,0.0,0.0,1.0
firm58,0.0,0.0,1.0
firstinsight,0.0,0.0,1.0
fiscalnote,0.0,0.0,1.0
fitbit,0.0,0.0,1.0
five9,0.0,0.0,1.0
fivestars,0.0,0.0,1.0
fix8,0.0,0.0,1.0
fixmo,0.0,0.0,1.0
fixya,0.0,0.0,1.0
flashnotes,0.0,0.0,1.0
flatworldknowledge,0.0,0.0,1.0
fleetmatics,0.0,0.0,1.0
flightcar,0.0,0.0,1.0
flipswap,0.0,0.0,1.0
flite,0.0,0.0,1.0
flixster,0.0,0.0,1.0
flock,0.0,0.0,1.0
flodesignwindturbine,0.0,0.0,1.0
fluidnet,0.0,1.0,0.0
flurry,0.0,0.0,1.0
flypaper,0.0,0.0,1.0
focus,0.0,0.0,1.0
foliodynamix,0.0,1.0,0.0
fonemine,0.0,0.0,1.0
foodpanda,0.0,0.0,1.0
forgerock,0.0,0.0,1.0
forushealth,0.0,0.0,1.0
freemonee,0.0,0.0,1.0
freewheel,0.0,0.0,1.0
friendster,0.0,0.0,1.0
fuhu,0.0,0.0,1.0
fullcontact,0.0,0.0,1.0
fundera,0.0,0.0,1.0
funnyordie,0.0,0.0,1.0
funplus,0.0,0.0,1.0
futureadvisor,0.0,0.0,1.0
fynanz,0.0,0.0,1.0
gaikai,0.0,0.0,1.0
gainsight,0.0,0.0,1.0
gainspan,0.0,0.0,1.0
gainspeed,0.0,0.0,1.0
gamefacemedia,0.0,1.0,0.0
gameground,0.0,0.0,1.0
gamervision,0.0,0.0,1.0
games2win,0.0,0.0,1.0
gameskinny,0.0,0.0,1.0
garlik,1.0,0.0,0.0
gather,0.0,0.0,1.0
gemvara,0.0,0.0,1.0
genapsys,0.0,0.0,1.0
generalassembly,0.0,0.0,1.0
genesismedia,1.0,0.0,0.0
geneweave,0.0,1.0,0.0
geni,0.0,0.0,1.0
genologics,0.0,0.0,1.0
geovax,0.0,0.0,1.0
getaround,0.0,0.0,1.0
getglue,0.0,0.0,1.0
getjar,0.0,0.0,1.0
getonerewards,0.0,0.0,1.0
getsatisfaction,0.0,0.0,1.0
giftango,0.0,0.0,1.0
gigaom,0.0,1.0,0.0
gigwalk,0.0,0.0,1.0
gild,0.0,0.0,1.0
ginkgobioworks,0.0,0.0,1.0
glacierbay,0.0,0.0,1.0
glassdoor,0.0,0.0,1.0
glassesdirect,0.0,0.0,1.0
glaxstar,0.0,0.0,1.0
gliknik,0.0,1.0,0.0
globalfitnessmedia,0.0,0.0,1.0
globalgrind,0.0,0.0,1.0
globant,0.0,0.0,1.0
glycomimetics,0.0,0.0,1.0
glyde,0.0,0.0,1.0
glympse,0.0,0.0,1.0
gnshealthcare,0.0,0.0,1.0
gogobot,0.0,0.0,1.0
goldspotmedia,0.0,0.0,1.0
goodeggs,0.0,0.0,1.0
goodguide,0.0,0.0,1.0
goodstartgenetics,0.0,0.0,1.0
gradalis,0.0,0.0,1.0
greatbasin,0.0,0.0,1.0
greenext,0.0,1.0,0.0
greenlightplanet,0.0,0.0,1.0
greenling,0.0,0.0,1.0
greenmountaindigital,0.0,0.0,1.0
greenphire,0.0,0.0,1.0
greensql,0.0,0.0,1.0
greentechmedia,0.0,1.0,0.0
greenvolts,0.0,0.0,1.0
greenwizard,0.0,0.0,1.0
gridstore,0.0,0.0,1.0
grockit,0.0,0.0,1.0
groundworkopensource,0.0,0.0,1.0
groupcommerce,0.0,0.0,1.0
grovo,0.0,0.0,1.0
grubhub,0.0,0.0,1.0
guardanthealth,0.0,0.0,1.0
guardiananalytics,0.0,0.0,1.0
guidespark,0.0,0.0,1.0
gumgum,0.0,0.0,1.0
gutcheck,0.0,0.0,1.0
hailo,0.0,0.0,1.0
harqen,0.0,0.0,1.0
healthclubtv,0.0,0.0,1.0
healthguru,0.0,0.0,1.0
healthination,0.0,0.0,1.0
healthrageous,0.0,0.0,1.0
healthtap,0.0,0.0,1.0
healthwarrior,0.0,0.0,1.0
hearsaysocial,0.0,0.0,1.0
hedvig,0.0,0.0,1.0
heliatek,0.0,0.0,1.0
hellofresh,1.0,0.0,0.0
hellowallet,0.0,0.0,1.0
hemoshear,0.0,0.0,1.0
heyzap,0.0,1.0,0.0
highgearmedia,0.0,0.0,1.0
highstreetpartners,0.0,0.0,1.0
hightail,0.0,0.0,1.0
hightower,0.0,0.0,1.0
hiplogiq,0.0,0.0,1.0
hipmunk,0.0,0.0,1.0
hirevue,0.0,0.0,1.0
histogenics,0.0,0.0,1.0
histosonics,0.0,0.0,1.0
homejoy,0.0,0.0,1.0
honeybook,0.0,0.0,1.0
hooklogic,0.0,0.0,1.0
hopper,0.0,0.0,1.0
hotelicopter,0.0,0.0,1.0
hourlynerd,0.0,0.0,1.0
houseparty,0.0,0.0,1.0
housetrip,1.0,0.0,0.0
hubpages,0.0,0.0,1.0
huddle,0.0,0.0,1.0
huddler,0.0,0.0,1.0
hupu,0.0,0.0,1.0
hyperic,0.0,0.0,1.0
hytrust,0.0,0.0,1.0
iamcompany,0.0,0.0,1.0
ibotta,0.0,0.0,1.0
icebreaker,0.0,0.0,1.0
icetana,0.0,0.0,1.0
icopyright,0.0,0.0,1.0
icreatesoftware,0.0,0.0,1.0
id90t,0.0,0.0,1.0
ideapaint,0.0,0.0,1.0
identified,0.0,0.0,1.0
idleair,0.0,0.0,1.0
ifbyphone,0.0,0.0,1.0
ifttt,0.0,0.0,1.0
igloosoftware,0.0,1.0,0.0
ignyta,0.0,0.0,1.0
ilike,0.0,0.0,1.0
illumio,0.0,0.0,1.0
illumitex,0.0,0.0,1.0
imemories,0.0,0.0,1.0
imoney,0.0,0.0,1.0
imoneygroup,0.0,1.0,0.0
imperva,0.0,0.0,1.0
imvu,0.0,0.0,1.0
inadco,0.0,0.0,1.0
indiegogo,0.0,0.0,1.0
infinitepowersolutions,0.0,0.0,1.0
infobright,0.0,0.0,1.0
infolinks,0.0,0.0,1.0
infonow,0.0,0.0,1.0
infoscout,0.0,0.0,1.0
inmagic,0.0,0.0,1.0
inneractive,0.0,0.0,1.0
innography,0.0,0.0,1.0
innovid,0.0,0.0,1.0
innroad,0.0,0.0,1.0
insightec,0.0,0.0,1.0
insightsquared,0.0,0.0,1.0
inspirato,0.0,0.0,1.0
instantly,0.0,0.0,1.0
instartlogic,0.0,0.0,1.0
instructure,0.0,0.0,1.0
intalio,0.0,0.0,1.0
integrate,0.0,0.0,1.0
intelliworks,0.0,0.0,1.0
intentmedia,0.0,0.0,1.0
interana,0.0,0.0,1.0
intercom,0.0,0.0,1.0
intermolecular,1.0,0.0,0.0
intradigm,0.0,0.0,1.0
inventables,0.0,0.0,1.0
invincea,0.0,0.0,1.0
invision,0.0,0.0,1.0
invisioncom,0.0,0.0,1.0
invoca,0.0,0.0,1.0
invodo,0.0,0.0,1.0
involver,0.0,0.0,1.0
invuity,0.0,0.0,1.0
ionicsecurity,0.0,0.0,1.0
iorahealth,0.0,0.0,1.0
ipierian,0.0,0.0,1.0
irise,0.0,0.0,1.0
ironkey,0.0,0.0,1.0
iskoot,0.0,0.0,1.0
ispecimen,0.0,0.0,1.0
iwalk,0.0,0.0,1.0
ixigocom,0.0,0.0,1.0
izettle,0.0,0.0,1.0
jackbe,0.0,0.0,1.0
jamasoftware,0.0,0.0,1.0
jambool,0.0,0.0,1.0
jana,0.0,0.0,1.0
jaunt,0.0,0.0,1.0
jaxtr,0.0,0.0,1.0
jelastic,0.0,0.0,1.0
jibjab,0.0,0.0,1.0
jiff,0.0,0.0,1.0
jivesoftware,0.0,0.0,1.0
jivox,0.0,0.0,1.0
jiwire,0.0,0.0,1.0
jobaline,0.0,0.0,1.0
jobfox,0.0,0.0,1.0
jobster,0.0,0.0,1.0
joor,0.0,0.0,1.0
joyus,0.0,0.0,1.0
jumio,0.0,0.0,1.0
jumprampgames,0.0,0.0,1.0
justworks,0.0,0.0,1.0
kaazing,0.0,0.0,1.0
kaiam,0.0,1.0,0.0
kamcord,0.0,0.0,1.0
kaminario,0.0,0.0,1.0
kantox,1.0,0.0,0.0
kapitall,0.0,0.0,1.0
kapost,0.0,0.0,1.0
kareo,0.0,0.0,1.0
karmasphere,0.0,1.0,0.0
keaholesolarpower,0.0,0.0,1.0
kellbenx,0.0,0.0,1.0
kenandy,0.0,0.0,1.0
kewego,0.0,0.0,1.0
kickapps,0.0,0.0,1.0
kickfire,0.0,0.0,1.0
kidaptive,0.0,0.0,1.0
kidzui,1.0,0.0,0.0
kiip,0.0,0.0,1.0
kimbia,0.0,0.0,1.0
kindling,0.0,0.0,1.0
kinnek,0.0,0.0,1.0
kinvey,0.0,0.0,1.0
kissmetrics,0.0,0.0,1.0
kitcheck,0.0,0.0,1.0
kixeye,1.0,0.0,0.0
klout,0.0,0.0,1.0
knoasoftware,0.0,0.0,1.0
knowledgetree,0.0,0.0,1.0
kobalt,0.0,1.0,0.0
koding,0.0,0.0,1.0
kontagent,0.0,0.0,1.0
kontera,0.0,0.0,1.0
kontiki,0.0,0.0,1.0
kosmix,0.0,0.0,1.0
kouponmedia,0.0,0.0,1.0
krossover,0.0,0.0,1.0
kruxdigital,0.0,0.0,1.0
kupongid,0.0,1.0,0.0
kyruus,0.0,0.0,1.0
lagotek,0.0,0.0,1.0
lagou,0.0,0.0,1.0
lastline,0.0,0.0,1.0
latticeengines,0.0,0.0,1.0
lavante,0.0,0.0,1.0
leaf,0.0,0.0,1.0
leapmotion,0.0,0.0,1.0
leapset,0.0,0.0,1.0
learnvest,0.0,0.0,1.0
legend3d,0.0,0.0,1.0
leisurelink,0.0,0.0,1.0
lemko,0.0,0.0,1.0
lendio,0.0,0.0,1.0
lengow,0.0,0.0,1.0
lesconcierges,0.0,0.0,1.0
levelup,0.0,0.0,1.0
librato,0.0,0.0,1.0
libredigital,0.0,0.0,1.0
life360,0.0,0.0,1.0
lifebond,0.0,0.0,1.0
light,1.0,0.0,0.0
lightspeedretail,0.0,0.0,1.0
limeade,1.0,0.0,0.0
limeroad,0.0,0.0,1.0
link_a_media,0.0,0.0,1.0
liquidhub,0.0,0.0,1.0
liquidplanner,0.0,0.0,1.0
littlebits,0.0,0.0,1.0
littleblackbag,0.0,0.0,1.0
littlepim,0.0,0.0,1.0
livegamer,0.0,0.0,1.0
liveintent,0.0,0.0,1.0
livemocha,0.0,0.0,1.0
